flow,compartment,unit,amount
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.1735148139665771e-07
2-hydroxybenzonitrile,Emissions / Emissions to air,kilogram,1.1651978442780418e-07
To Pasture/meadow,Land use / Land transformation,square meter,1.1418083408774227e-07
"Radioactive Species, Alpha Emitters",water,kilo Becquerel,1.1342228479634593e-07
Silicon,Emissions / Emissions to air,kilogram,1.1180180490212657e-07
Potassium-40,air,kilo Becquerel,1.1160625274606495e-07
Xenon-137,air,kilo Becquerel,1.0831649532522923e-07
Sulfur,Resources / Resources from ground,kilogram,1.060511946757994e-07
Bromine,Emissions / Emissions to water,kilogram,1.0599148275281157e-07
Methanol,Emissions / Emissions to air,kilogram,1.0469260744086896e-07
Chromium-51,water,kilo Becquerel,1.0297950155866445e-07
Ethylene,Emissions / Emissions to air,kilogram,1.02930809708958e-07
Zinc,Emissions / Emissions to air,kilogram,9.330935200505702e-08
Carbon disulfide,Emissions / Emissions to air,kilogram,9.087319230241728e-08
Ethane,Emissions / Emissions to air,kilogram,8.549185258213877e-08
beryllium,Emissions / Emissions to water,kilogram,8.440693063642679e-08
Waste water/m3,emissions to water / unspecified,cubic meter,8.394207150201352e-08
Heptane,Emissions / Emissions to air,kilogram,8.175933503579435e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to water,kilogram,8.032707639430147e-08
"Wood, primary forest, standing",resources / biotic,cubic meter,7.931437076348292e-08
Boron,Emissions / Emissions to soil,kilogram,7.928568200216296e-08
Phosphorus,Emissions / Emissions to water,kilogram,7.925051399442197e-08
fluorane,Emissions / Emissions to air,kilogram,7.912367153101207e-08
Antimony-124,Emissions / Emissions to water,kilo Becquerel,7.885963580001816e-08
Strontium,Emissions / Emissions to soil,kilogram,7.864208561305119e-08
Formaldehyde,Emissions / Emissions to air,kilogram,7.637687297339382e-08
Propylene,Emissions / Emissions to water,kilogram,7.603973891300895e-08
Calcium,Emissions / Emissions to air,kilogram,7.600685508544829e-08
"Oils, Unspecified",Emissions / Emissions to water,kilogram,7.571663344832692e-08
Boron,Emissions / Emissions to air,kilogram,7.510765997351195e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,7.414159651915187e-08
Cumene,Emissions / Emissions to air,kilogram,7.33026921655304e-08
Calcium,Emissions / Emissions to air,kilogram,7.053698289966166e-08
Manganese,Emissions / Emissions to air,kilogram,7.02233423617204e-08
arsenic,Emissions / Emissions to water,kilogram,6.973246199314087e-08
Arsenic,Emissions / Emissions to water,kilogram,6.882781624479863e-08
Iodine-135,air,kilo Becquerel,6.879976402637646e-08
Aluminium,Emissions / Emissions to air,kilogram,6.874569738595649e-08
"Aerosols, Radioactive, Unspecified",air,kilo Becquerel,6.871601215611305e-08
Acetic Acid,Emissions / Emissions to air,kilogram,6.78551534440704e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,6.708581567583938e-08
Ethylene,Emissions / Emissions to water,kilogram,6.574581527993488e-08
Chromium,Emissions / Emissions to water,kilogram,6.561428188577968e-08
Toluene,Emissions / Emissions to air,kilogram,6.440403709618693e-08
"Hydrocarbons, Chlorinated",air,kilogram,6.43386810896998e-08
Propylene,Emissions / Emissions to air,kilogram,6.409609958672557e-08
"Oils, biogenic",emissions to soil / industrial,kilogram,6.399875311341133e-08
Calcium,Emissions / Emissions to soil,kilogram,6.353653839361817e-08
Antimony-125,Emissions / Emissions to water,kilo Becquerel,5.848304069980755e-08
"Noise, aircraft, freight",non material emissions / unspecified,ton kilometer,5.778675840271167e-08
To Unspecified,Land use / Land transformation,square meter,5.769213616368675e-08
Fluoride Ion,Emissions / Emissions to water,kilogram,5.636492647408536e-08
Formic Acid,Emissions / Emissions to air,kilogram,5.5679715591703076e-08
molybdenum,Emissions / Emissions to water,kilogram,5.551664469763375e-08
Ethylene,Emissions / Emissions to air,kilogram,5.542986044305443e-08
Volatile Organic Compound,Emissions / Emissions to water,kilogram,5.299575189661208e-08
Radium-228,air,kilo Becquerel,5.258856237778454e-08
Nickel,Emissions / Emissions to water,kilogram,5.214186956565114e-08
Argon-41,air,kilo Becquerel,5.063281044061527e-08
Nitrogen,water,kilogram,4.952663474716398e-08
fluorane,Emissions / Emissions to air,kilogram,4.834034045121431e-08
Silicon,Emissions / Emissions to air,kilogram,4.8308939687202664e-08
"To Traffic Area, Rail Network",Land use / Land transformation,square meter,4.805490939184766e-08
Thorium-232,emissions to air / low. pop.,kilo Becquerel,4.755980405693829e-08
Cesium-134,Emissions / Emissions to water,kilo Becquerel,4.745955431979173e-08
Silicon,Emissions / Emissions to soil,kilogram,4.531615509497389e-08
Zinc-65,water,kilo Becquerel,4.495991956227137e-08
Thorium-234,air,kilo Becquerel,4.380902821954109e-08
Protactinium-234,air,kilo Becquerel,4.379407696034852e-08
Zinc,Emissions / Emissions to air,kilogram,4.177212728618007e-08
Polonium-210,water,kilo Becquerel,4.162739780346231e-08
hydrogen sulfide,Emissions / Emissions to water,kilogram,4.145411836568543e-08
selenium,Emissions / Emissions to water,kilogram,4.121929940324263e-08
Xylene,Emissions / Emissions to air,kilogram,4.0492942382612523e-08
tin,Emissions / Emissions to water,kilogram,4.02985091138362e-08
Zinc,Emissions / Emissions to water,kilogram,4.011754812597664e-08
Lithium,Emissions / Emissions to water,kilogram,4.0044661746501856e-08
"Metamorphous rock, graphite containing",resources / in ground,kilogram,3.988842495738563e-08
Radon-220,air,kilo Becquerel,3.978696993313098e-08
Manganese-54,Emissions / Emissions to water,kilo Becquerel,3.960287982562466e-08
chromium,Emissions / Emissions to soil,kilogram,3.93093042097337e-08
Acetone,Emissions / Emissions to air,kilogram,3.8388872143041113e-08
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,3.799872690212577e-08
Acetaldehyde,Emissions / Emissions to air,kilogram,3.7660375207494106e-08
Ethylene,Emissions / Emissions to air,kilogram,3.756722314167322e-08
Potassium,air,kilogram,3.7106006920574204e-08
Iron,Emissions / Emissions to water,kilogram,3.704247420111917e-08
Iron,Emissions / Emissions to air,kilogram,3.676518966014964e-08
Boron,Emissions / Emissions to water,kilogram,3.627083947713286e-08
Metazachlor,Emissions / Emissions to soil,kilogram,3.584552536011269e-08
Xylene,Emissions / Emissions to air,kilogram,3.5761360445848e-08
Cyanide,Emissions / Emissions to water,kilogram,3.5603094841939786e-08
Butane,Emissions / Emissions to air,kilogram,3.508696058366929e-08
"Urban, Continuously Built",Land use / Land occupation,square meter-year,3.4661870620455314e-08
Scandium,"emissions to water / groundwater, long-term",kilogram,3.440502450738754e-08
From Industrial Area,Land use / Land transformation,square meter,3.4062865703653e-08
Artificial Areas,Land use / Land occupation,square meter-year,3.356643907898429e-08
Iodine-133,Emissions / Emissions to air,kilo Becquerel,3.275819377185417e-08
Sodium,air,kilogram,3.265641439129962e-08
Propylene,Emissions / Emissions to air,kilogram,3.2513055034496657e-08
Water,air,cubic meter,3.235745714044896e-08
Toluene,Emissions / Emissions to air,kilogram,3.143849526325206e-08
Tin atom,Resources / Resources from ground,kilogram,3.1138290798345266e-08
Bromate,Emissions / Emissions to water,kilogram,2.9858069287834336e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.967345145925635e-08
Copper,Emissions / Emissions to water,kilogram,2.9026714102675657e-08
Xylene,Emissions / Emissions to air,kilogram,2.8972162731017526e-08
Acrolein,Emissions / Emissions to air,kilogram,2.87097496856061e-08
Thorium-228,air,kilo Becquerel,2.8670261909414566e-08
Xenon-131m,air,kilo Becquerel,2.8502957416133744e-08
Magnesium,Emissions / Emissions to air,kilogram,2.845387107902521e-08
Methanol,Emissions / Emissions to air,kilogram,2.7895955496908126e-08
Lead-210,water,kilo Becquerel,2.7356383139104015e-08
Copper,Emissions / Emissions to air,kilogram,2.7348707666101483e-08
Lead,Emissions / Emissions to air,kilogram,2.68838470042558e-08
tungsten,Emissions / Emissions to water,kilogram,2.6801349826922703e-08
Vanadium(2+),Emissions / Emissions to air,kilogram,2.628842176950183e-08
Benzene,Emissions / Emissions to air,kilogram,2.617640594739423e-08
Bromine,natural resource,kilogram,2.616008987049046e-08
antimony,Emissions / Emissions to water,kilogram,2.5473888501298087e-08
cadmium,Emissions / Emissions to water,kilogram,2.5304967075087787e-08
Hydrogen Sulfide,Emissions / Emissions to air,kilogram,2.507575636809204e-08
Bromide ion,Emissions / Emissions to water,kilogram,2.408475478153488e-08
Propylene,Emissions / Emissions to air,kilogram,2.264502173309527e-08
Iodine-129,Emissions / Emissions to water,kilo Becquerel,2.224146900140707e-08
Benzaldehyde,Emissions / Emissions to air,kilogram,2.222033785545253e-08
"(2,4-dichlorophenoxy)acetic Acid",Emissions / Emissions to soil,kilogram,2.2102289889478272e-08
Boron,Emissions / Emissions to air,kilogram,2.170708142174902e-08
Magnesium,Emissions / Emissions to air,kilogram,2.163529203860402e-08
"Nitrogen, organic bound","emissions to water / groundwater, long-term",kilogram,2.109890715463139e-08
"Oils, biogenic",emissions to soil / forestry,kilogram,2.0622084164279437e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",water,kilogram,1.9684131426371668e-08
Acetylene,Emissions / Emissions to air,kilogram,1.9017746960483766e-08
Ulexite,resources / in ground,kilogram,1.832834077088925e-08
"Hydrocarbons, Chlorinated",air,kilogram,1.8107385293469177e-08
Toluene,Emissions / Emissions to water,kilogram,1.7737728260159098e-08
Uranium-235,Emissions / Emissions to air,kilo Becquerel,1.750672021541484e-08
Cyanide,Emissions / Emissions to air,kilogram,1.7343365947575807e-08
Ethane,Emissions / Emissions to air,kilogram,1.7250655024969958e-08
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,1.7121908157153553e-08
Bromine,Emissions / Emissions to air,kilogram,1.692649764950842e-08
Glyphosate,Emissions / Emissions to soil,kilogram,1.6798072249446944e-08
Lead,Emissions / Emissions to air,kilogram,1.6767942856753434e-08
Toluene,Emissions / Emissions to air,kilogram,1.645185554161954e-08
Zinc(2+),Emissions / Emissions to soil,kilogram,1.642568613566683e-08
M-xylene,Emissions / Emissions to air,kilogram,1.5894609706789857e-08
Furan,Emissions / Emissions to air,kilogram,1.5809963919103462e-08
Nickel,Emissions / Emissions to air,kilogram,1.5557825592676318e-08
Nitrite,Emissions / Emissions to water,kilogram,1.5180927820462995e-08
Talc,resources / in ground,kilogram,1.5081546553876843e-08
Xylene,Emissions / Emissions to water,kilogram,1.4815033392349793e-08
Iodine-131,Emissions / Emissions to water,kilo Becquerel,1.458720318339646e-08
Acetic Acid,Emissions / Emissions to water,kilogram,1.4384039697585077e-08
Aluminium,Emissions / Emissions to soil,kilogram,1.4371018732201919e-08
Diflubenzuron,Emissions / Emissions to soil,kilogram,1.4322040388270697e-08
Titanium,Emissions / Emissions to air,kilogram,1.4166671131871605e-08
Ethanol,Emissions / Emissions to air,kilogram,1.3887369518979541e-08
Molybdenum,Emissions / Emissions to water,kilogram,1.3797914031007838e-08
Sulfur,Emissions / Emissions to soil,kilogram,1.3641501733277948e-08
"Oils, biogenic",emissions to soil / unspecified,kilogram,1.360351401060981e-08
ammonium,Emissions / Emissions to water,kilogram,1.3245882331190882e-08
Fluorine,Emissions / Emissions to air,kilogram,1.3218274605697611e-08
Methane (biogenic),Emissions / Emissions to air,kilogram,1.2864694468710871e-08
Nitrogen,water,kilogram,1.2831374856891192e-08
Sodium,air,kilogram,1.274407581122937e-08
Cesium,Emissions / Emissions to water,kilogram,1.2709025018676654e-08
Nickel,Emissions / Emissions to air,kilogram,1.2708475171809099e-08
Zinc,Emissions / Emissions to water,kilogram,1.269305532182057e-08
Manganese(2+),Emissions / Emissions to water,kilogram,1.2288774577101612e-08
Copper,Emissions / Emissions to air,kilogram,1.2244223112003652e-08
Phenol,Emissions / Emissions to water,kilogram,1.2236581818239986e-08
Formaldehyde,Emissions / Emissions to water,kilogram,1.2204400680761248e-08
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,1.2120384166448001e-08
Lead(2+),Emissions / Emissions to water,kilogram,1.2012028429875965e-08
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.1917483279733744e-08
Cobalt-60,Emissions / Emissions to water,kilo Becquerel,1.1688911363434742e-08
Antimony,Emissions / Emissions to air,kilogram,1.1536409681958665e-08
Benzene,Emissions / Emissions to water,kilogram,1.1283591266947232e-08
Nickel,Emissions / Emissions to water,kilogram,1.1018733074640623e-08
Technetium-99m,water,kilo Becquerel,1.0530878462230211e-08
"To Urban, Discontinuously Built",Land use / Land transformation,square meter,1.0407678332382612e-08
Uranium-238,Emissions / Emissions to air,kilo Becquerel,9.860171233342494e-09
Carbon-14,Emissions / Emissions to water,kilo Becquerel,9.764693877588562e-09
Chlormequat Chloride,Emissions / Emissions to soil,kilogram,9.705494777422359e-09
Silicon,Emissions / Emissions to air,kilogram,9.698584791021922e-09
Sulfite,water,kilogram,9.681241185918105e-09
Carbon Dioxide (fossil),Emissions / Emissions to air,kilogram,9.603626345939516e-09
Chromium,Emissions / Emissions to air,kilogram,9.575829025678731e-09
Soil,soil,kilogram,9.334495033623793e-09
Acetone,Emissions / Emissions to air,kilogram,9.249955522925482e-09
Styrene,Emissions / Emissions to air,kilogram,9.16340706144755e-09
Oxygen,air,kilogram,8.928061647739973e-09
Copper,Emissions / Emissions to water,kilogram,8.455076420893533e-09
Pentane,Emissions / Emissions to air,kilogram,8.396225845840151e-09
Iodine,Emissions / Emissions to air,kilogram,8.327256851605586e-09
Acetonitrile,Emissions / Emissions to air,kilogram,8.324785543543998e-09
Acetaldehyde,Emissions / Emissions to air,kilogram,8.293431574726005e-09
Strontium-89,water,kilo Becquerel,8.262017184273265e-09
Nickel,Emissions / Emissions to air,kilogram,8.221912459811608e-09
Butene,Emissions / Emissions to air,kilogram,8.104281303379454e-09
Ethyl Benzene,Emissions / Emissions to air,kilogram,7.966598294918471e-09
Silicon,Emissions / Emissions to air,kilogram,7.865757784671789e-09
Propane,Emissions / Emissions to air,kilogram,7.830520064939172e-09
Silver,Emissions / Emissions to water,kilogram,7.671616788923556e-09
Magnesium,Emissions / Emissions to soil,kilogram,7.0912166438296835e-09
Cypermethrin,Emissions / Emissions to soil,kilogram,7.070475812527639e-09
Terpenes,air,kilogram,6.937320786677858e-09
Manganese,Emissions / Emissions to water,kilogram,6.782565452801019e-09
Argon,air,kilogram,6.76664966215838e-09
bromine,Emissions / Emissions to water,kilogram,6.7279972469418925e-09
O-xylene,Emissions / Emissions to air,kilogram,6.48764842485758e-09
Aluminium,Emissions / Emissions to water,kilogram,6.47721088878452e-09
Tellurium-123m,water,kilo Becquerel,6.405731844130046e-09
Phenol,Emissions / Emissions to air,kilogram,6.219428578881305e-09
Trifluralin,Emissions / Emissions to soil,kilogram,6.210598417097687e-09
"Hydrocarbons, Aliphatic, Alkanes, Cyclic",air,kilogram,6.206249765838422e-09
"Acidity, unspecified",emissions to water / river,kilogram,6.178573037506123e-09
Ethyl Acetate,Emissions / Emissions to air,kilogram,6.084198507712007e-09
Methyl Ethyl Ketone,Emissions / Emissions to air,kilogram,6.082127589268324e-09
"Hydrocarbons, Aliphatic, Unsaturated",air,kilogram,5.892747168406298e-09
Antimony,Emissions / Emissions to water,kilogram,5.8711466572466064e-09
Arsenic,Emissions / Emissions to water,kilogram,5.8127168900265316e-09
Chrysotile,resources / in ground,kilogram,5.504929482837622e-09
Cesium-134,Emissions / Emissions to water,kilo Becquerel,5.475071361280694e-09
Bauxite,soil,kilogram,5.311543946020561e-09
Cobalt,Emissions / Emissions to water,kilogram,5.3075469868722605e-09
"Actinides, Radioactive, Unspecified",air,kilo Becquerel,5.267736912492556e-09
Copper,Emissions / Emissions to water,kilogram,5.119565523179775e-09
Heptane,Emissions / Emissions to air,kilogram,5.008918041216451e-09
Shale,soil,kilogram,4.9514638158815035e-09
Manganese,Emissions / Emissions to air,kilogram,4.878313811692714e-09
Sulfate Ion,air,kilogram,4.836943226152854e-09
Aluminium,Emissions / Emissions to air,kilogram,4.762399543026484e-09
Sodium-24,water,kilo Becquerel,4.741077092954374e-09
Zinc,Emissions / Emissions to air,kilogram,4.733289742403142e-09
Mercury,Emissions / Emissions to water,kilogram,4.6822983171774155e-09
Iron,Emissions / Emissions to air,kilogram,4.625709941419515e-09
Arsenic,Emissions / Emissions to air,kilogram,4.566972437161169e-09
Barium(2+),Emissions / Emissions to air,kilogram,4.440230731882978e-09
"Sand, resource correction",resources / in ground,kilogram,4.355564067009274e-09
Sulfur hexafluoride,Emissions / Emissions to air,kilogram,4.315414532358689e-09
Mercury,Emissions / Emissions to air,kilogram,4.2823984563062136e-09
Mercury,Emissions / Emissions to air,kilogram,4.245491894826189e-09
Tebuconazole,Emissions / Emissions to soil,kilogram,4.198395055432935e-09
Seabed,land use,square meter-year,4.190186706935176e-09
Cadmium,Emissions / Emissions to water,kilogram,4.173583635953149e-09
Sulfate Ion,air,kilogram,4.144277431040254e-09
Ethyl Benzene,Emissions / Emissions to water,kilogram,4.083341465665001e-09
Chromium,Emissions / Emissions to water,kilogram,4.072647790579115e-09
Cobalt-57,water,kilo Becquerel,3.962239794900605e-09
Potassium,soil,kilogram,3.94170938483775e-09
Lead(2+),Emissions / Emissions to water,kilogram,3.924683556687657e-09
Barium(2+),Emissions / Emissions to air,kilogram,3.885535708557455e-09
Nitrogen Dioxide,Emissions / Emissions to air,kilogram,3.881810490612805e-09
Carbon black,emissions to air / unspecified,kilogram,3.87952626337093e-09
Chromium,Emissions / Emissions to soil,kilogram,3.771386562476879e-09
Titanium,Emissions / Emissions to water,kilogram,3.686647977036946e-09
Cobalt,Emissions / Emissions to air,kilogram,3.6595848501273116e-09
Methanol,Emissions / Emissions to water,kilogram,3.659577070634366e-09
"To Arable, Fallow",Land use / Land transformation,square meter,3.637329362281878e-09
Strontium,Emissions / Emissions to air,kilogram,3.6201997810571015e-09
Chromium,Emissions / Emissions to soil,kilogram,3.34650004182952e-09
Potassium-40,water,kilo Becquerel,3.3064532411385747e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to water,kilogram,3.2996909848919135e-09
thallium,Emissions / Emissions to water,kilogram,3.293679070914195e-09
Phosphorus,Emissions / Emissions to air,kilogram,3.2361938783493235e-09
Acetylene,Emissions / Emissions to air,kilogram,3.210969459983193e-09
Vanadium,Emissions / Emissions to water,kilogram,3.175105418603099e-09
Manganese,Emissions / Emissions to air,kilogram,3.150526522650905e-09
Iodine,natural resource,kilogram,3.1476816087300027e-09
arsenic,Emissions / Emissions to soil,kilogram,3.144712181349362e-09
Cyanide,Emissions / Emissions to water,kilogram,3.027518075126827e-09
Carbofuran,Emissions / Emissions to soil,kilogram,3.020580321839672e-09
Endosulfan,Emissions / Emissions to soil,kilogram,2.9724989856063992e-09
Isopropanol,Emissions / Emissions to air,kilogram,2.8893365891463556e-09
Napropamide,Emissions / Emissions to soil,kilogram,2.87906362776299e-09
Acrolein,Emissions / Emissions to air,kilogram,2.790758313086591e-09
"Radioactive Species, Other Beta Emitters",air,kilo Becquerel,2.7736346770916464e-09
"Aldehydes, Unspecified",Emissions / Emissions to air,kilogram,2.7313615616386687e-09
Chlorine,Emissions / Emissions to air,kilogram,2.6910748372517515e-09
Titanium,Emissions / Emissions to air,kilogram,2.6550581079721773e-09
"From Arable, Fallow",Land use / Land transformation,square meter,2.641749106880714e-09
Chromium(3+),Emissions / Emissions to water,kilogram,2.5846623770320577e-09
fluoride,Emissions / Emissions to soil,kilogram,2.546330720160335e-09
"Hydrocarbons, Aromatic",Emissions / Emissions to air,kilogram,2.5168527166393113e-09
Manganese,Emissions / Emissions to air,kilogram,2.48479025092806e-09
copper,Emissions / Emissions to soil,kilogram,2.4493989441702473e-09
Niobium-95,water,kilo Becquerel,2.3916633671454083e-09
Carbendazim,Emissions / Emissions to soil,kilogram,2.3382919917844256e-09
Cyanide,Emissions / Emissions to air,kilogram,2.3181403193079648e-09
Benzaldehyde,Emissions / Emissions to air,kilogram,2.2966492295210633e-09
"Hydrocarbons, Aliphatic, Alkanes, Unspecified",air,kilogram,2.213634295774088e-09
Sulfide ion,water,kilogram,2.1910893774965936e-09
Tin atom,Emissions / Emissions to air,kilogram,2.184467638135694e-09
Bromine,Emissions / Emissions to air,kilogram,2.1747817971231655e-09
Tetrachloroethylene,Emissions / Emissions to air,kilogram,2.1696829203801892e-09
Barium(2+),Emissions / Emissions to water,kilogram,2.0983703785499376e-09
HFC-152a,Emissions / Emissions to air,kilogram,2.0327584553816816e-09
Cadmium,Emissions / Emissions to water,kilogram,2.006722835291197e-09
Chromium(3+),Emissions / Emissions to air,kilogram,1.9515889774858084e-09
Lead,Emissions / Emissions to air,kilogram,1.944212552471581e-09
Propaquizafop,Emissions / Emissions to soil,kilogram,1.936987576386761e-09
Selenium,Emissions / Emissions to water,kilogram,1.9256648790138865e-09
Nitrate,Emissions / Emissions to air,kilogram,1.8612276973808512e-09
Copper,Emissions / Emissions to air,kilogram,1.8375179848111531e-09
Potassium-40,air,kilo Becquerel,1.8231151965803325e-09
"Hydrocarbons, Aliphatic, Unsaturated",water,kilogram,1.8169968316285393e-09
Oxygen,natural resource,kilogram,-1.774891350622972e-09
Chlorobenzene,Emissions / Emissions to water,kilogram,1.7631949457379142e-09
Magnesium,Emissions / Emissions to air,kilogram,1.7626381214010263e-09
Silver,Resources / Resources from ground,kilogram,1.759939838687186e-09
Lead,Emissions / Emissions to air,kilogram,1.755162208950648e-09
Monocrotophos,Emissions / Emissions to soil,kilogram,1.7497210317827958e-09
Anhydrite,resources / in ground,kilogram,1.7489281336358193e-09
Manganese,Emissions / Emissions to soil,kilogram,1.679825232571886e-09
Chromium,Emissions / Emissions to air,kilogram,1.6515757300546994e-09
Iodine,Emissions / Emissions to air,kilogram,1.6122402645674504e-09
Selenium,Emissions / Emissions to air,kilogram,1.6016601349119567e-09
Cerium,natural resource,kilogram,1.5420548336927502e-09
M-xylene,Emissions / Emissions to air,kilogram,1.5328695153600135e-09
Rubidium,water,kilogram,1.51416396916152e-09
Tungsten,Emissions / Emissions to water,kilogram,1.5062534655130537e-09
Phosphorus,Emissions / Emissions to water,kilogram,1.502212923951423e-09
"1,2-dichloroethane",Emissions / Emissions to air,kilogram,1.5021911804697665e-09
Fluorine,Emissions / Emissions to air,kilogram,1.5021701095214926e-09
silver,Emissions / Emissions to water,kilogram,1.4872194869664307e-09
Polycyclic Aromatic Hydrocarbons,Emissions / Emissions to air,kilogram,1.4707251672514326e-09
Phenol,Emissions / Emissions to water,kilogram,1.4544586114836958e-09
Selenium,Emissions / Emissions to air,kilogram,1.4518780457701254e-09
Copper,Emissions / Emissions to air,kilogram,1.4030412825865835e-09
Mercury,Emissions / Emissions to air,kilogram,1.400287325251523e-09
Zinc,Emissions / Emissions to air,kilogram,1.392957173537633e-09
Phosphorus,Emissions / Emissions to water,kilogram,1.3648350743720244e-09
Vanadium,Emissions / Emissions to air,kilogram,1.3455374003669657e-09
Chlorate ion,Emissions / Emissions to water,kilogram,1.3442431482184189e-09
Lanthanum-140,water,kilo Becquerel,1.3409549922791637e-09
Metconazole,Emissions / Emissions to soil,kilogram,1.3071587526708306e-09
Cadmium,Emissions / Emissions to air,kilogram,1.2817542180942212e-09
glyphosate,Emissions / Emissions to soil,kilogram,1.2646028194072032e-09
barium,Emissions / Emissions to air,kilogram,1.256625153571211e-09
Barium-140,water,kilo Becquerel,1.1925306690587143e-09
HFC-134a,Emissions / Emissions to air,kilogram,1.1913213405699659e-09
Arsenic,Emissions / Emissions to water,kilogram,1.1808436822775422e-09
Ruthenium-106,Emissions / Emissions to water,kilo Becquerel,1.174058042258615e-09
Benzo[a]pyrene,Emissions / Emissions to air,kilogram,1.1721228417083363e-09
Hydrogen Sulfide,Emissions / Emissions to water,kilogram,1.1616442397334561e-09
Molybdenum,Emissions / Emissions to air,kilogram,1.1518300318148447e-09
arsenic,Emissions / Emissions to air,kilogram,1.1499307142829777e-09
Aclonifen,Emissions / Emissions to soil,kilogram,1.1400160662704527e-09
Hypochlorite,water,kilogram,1.1066679876645397e-09
Nickel,Emissions / Emissions to water,kilogram,1.1012787734681653e-09
Thorium-230,Emissions / Emissions to air,kilo Becquerel,1.0901461666690292e-09
M-xylene,Emissions / Emissions to air,kilogram,1.0891984214887128e-09
Isobutane,Emissions / Emissions to air,kilogram,1.077188091254634e-09
Molybdenum,Emissions / Emissions to air,kilogram,1.0552354149329263e-09
Propionic Acid,Emissions / Emissions to air,kilogram,1.0486648216152248e-09
"Nitrogen, Total (excluding N2)",Emissions / Emissions to water,kilogram,1.0459017596551315e-09
Mercury(2+),Emissions / Emissions to water,kilogram,1.0399607527637687e-09
Formaldehyde,Emissions / Emissions to water,kilogram,9.905186808632888e-10
Thorium-232,emissions to water / ocean,kilo Becquerel,9.784497187282469e-10
Lead(2+),Emissions / Emissions to soil,kilogram,9.643861557279857e-10
Cadmium,Emissions / Emissions to air,kilogram,9.325005782655908e-10
Cobalt,Emissions / Emissions to air,kilogram,9.301351306122011e-10
Scandium,water,kilogram,9.225094557609754e-10
Tin atom,Emissions / Emissions to air,kilogram,9.113614372212352e-10
Sodium,air,kilogram,9.111248591548536e-10
Calcium,Emissions / Emissions to air,kilogram,9.087756506082491e-10
Sodium Chlorate,Emissions / Emissions to air,kilogram,8.986180754660961e-10
Butene,Emissions / Emissions to air,kilogram,8.841647782536723e-10
Styrene,Emissions / Emissions to air,kilogram,8.820900988354249e-10
Ethanol,Emissions / Emissions to air,kilogram,8.605721813452243e-10
Fluazifop-p-butyl,Emissions / Emissions to soil,kilogram,8.349102092762132e-10
Iodine-133,water,kilo Becquerel,8.081543827588476e-10
Kieserite,soil,kilogram,8.067589192575567e-10
strontium,Emissions / Emissions to air,kilogram,7.883544648476305e-10
Vermiculite,soil,kilogram,7.810751790709501e-10
Scandium,air,kilogram,7.764995170716743e-10
Borax,resources / in ground,kilogram,7.610102678829044e-10
Zirconium-95,water,kilo Becquerel,7.347925288287257e-10
Isoprene,Emissions / Emissions to air,kilogram,7.336557338565203e-10
Hexane,Emissions / Emissions to air,kilogram,7.254148790642611e-10
Propylene Oxide,Emissions / Emissions to water,kilogram,7.116964196338479e-10
Phosphorus,Emissions / Emissions to soil,kilogram,7.087845406680787e-10
Calcium,Emissions / Emissions to air,kilogram,7.049973561051294e-10
Nitrite,Emissions / Emissions to water,kilogram,7.022935897346209e-10
Antimony,Emissions / Emissions to air,kilogram,6.99511969756473e-10
Ethylenediamine,Emissions / Emissions to air,kilogram,6.987188874933847e-10
Adsorbable Organic Halogen Compounds,Emissions / Emissions to water,kilogram,6.95998428214579e-10
Chlorine,Emissions / Emissions to water,kilogram,6.91307871963222e-10
Tebutam,soil,kilogram,6.793449377325008e-10
zinc,Emissions / Emissions to soil,kilogram,6.648674705150455e-10
Sodium bromide,resources / unspecified,kilogram,6.525479899301871e-10
To Agriculture,Land use / Land transformation,square meter,6.427729227011128e-10
Nitrate,Emissions / Emissions to air,kilogram,6.401675705845534e-10
Phenol,Emissions / Emissions to air,kilogram,6.352568887225289e-10
Barium(2+),Emissions / Emissions to air,kilogram,6.348691807719491e-10
"1,2-dichloroethane",Emissions / Emissions to water,kilogram,6.262438044503983e-10
O-xylene,Emissions / Emissions to air,kilogram,6.255916373597444e-10
Arsenic,Emissions / Emissions to air,kilogram,6.250314136571517e-10
Cobalt,Resources / Resources from ground,kilogram,6.143310743611442e-10
Olivine,soil,kilogram,6.121892004122973e-10
Strontium(2+),Emissions / Emissions to air,kilogram,6.070037388764354e-10
Ethyl Benzene,Emissions / Emissions to air,kilogram,6.067258148982431e-10
Acenaphthene,Emissions / Emissions to water,kilogram,6.000975219531314e-10
"1,3-Butadiene",Emissions / Emissions to air,kilogram,5.87361982007397e-10
Potassium,air,kilogram,5.820890523945243e-10
